_id,year,month,idgeo,isoalpha3,source,indicator,area,quintile,sex,education_level,age,ethnicity,value,se,cv,sample,language,collection_en,collection_es,theme_en,theme_es,disability,migration,management,funding
55479,2003,NA,country,PAN,PAN-EH,formalidad_1,Total,Total,Total,Total,Total,Total,0.487977816816839,0.044799789551298,0.091807020744373,21346.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
55748,2004,NA,country,PAN,PAN-EH,formalidad_1,Total,Total,Total,Total,Total,Total,0.422685716516376,0.043648145983173,0.103263830022234,21420.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
56056,2005,NA,country,PAN,PAN-EH,formalidad_1,Total,Total,Total,Total,Total,Total,0.41933742276616,0.042523683277106,0.101406840812342,20041.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
56364,2006,NA,country,PAN,PAN-EH,formalidad_1,Total,Total,Total,Total,Total,Total,0.441679925813127,0.042789062721105,0.096877988381137,19748.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
56673,2007,NA,country,PAN,PAN-EH,formalidad_1,Total,Total,Total,Total,Total,Total,0.469497312581639,0.042478610455687,0.09047679149026,20208.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
56982,2008,NA,country,PAN,PAN-EH,formalidad_1,Total,Total,Total,Total,Total,Total,0.484422705704112,0.041787143372606,0.086261735629977,20251.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
57289,2009,NA,country,PAN,PAN-EH,formalidad_1,Total,Total,Total,Total,Total,Total,0.492076396189836,0.04149626789879,0.084328913599792,20517.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
57598,2010,NA,country,PAN,PAN-EH,formalidad_1,Total,Total,Total,Total,Total,Total,0.50540082505484,0.041616606314462,0.082343764100397,19963.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
57907,2011,NA,country,PAN,PAN-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.523183893171368,0.041560465262714,0.079437585531901,19035.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
58214,2012,NA,country,PAN,PAN-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.538407353701759,0.039713091380084,0.073760306405626,18695.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
58522,2013,NA,country,PAN,PAN-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.542187084349985,0.039745169221766,0.0733052674418,17487.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
58828,2014,NA,country,PAN,PAN-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.535851298529577,0.038751339497097,0.072317338044032,17935.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
59166,2015,NA,country,PAN,PAN-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.520226452143249,0.03807866076063,0.07319631787994,17956.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
59498,2016,NA,country,PAN,PAN-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.521992267817077,0.037661635034359,0.072149794846304,17784.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
59836,2017,NA,country,PAN,PAN-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.513779326692883,0.037424377614026,0.072841345826274,18846.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
60174,2018,NA,country,PAN,PAN-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.496186970431151,0.036585308594216,0.073732908710653,18585.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
60512,2019,NA,country,PAN,PAN-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.487447235946874,0.036362571758509,0.074597964819462,19093.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
60869,2022,NA,country,PAN,PAN-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.426186701237264,0.035884781450942,0.08419967433701,17489.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
61126,2003,NA,country,PER,PER-ENAHO,formalidad_1,Total,Total,Total,Total,Total,Total,0.132500525179123,0.009711994180532,0.073297778762782,24829.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
61457,2004,NA,country,PER,PER-ENAHO,formalidad_1,Total,Total,Total,Total,Total,Total,0.118819520128958,0.009033253663008,0.076024997013993,39633.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
61714,2005,NA,country,PER,PER-ENAHO,formalidad_1,Total,Total,Total,Total,Total,Total,0.113906845794058,0.008988749061481,0.078913159247096,38772.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
61975,2006,NA,country,PER,PER-ENAHO,formalidad_1,Total,Total,Total,Total,Total,Total,0.127004570142004,0.009111804993651,0.071743914281693,41124.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
62241,2007,NA,country,PER,PER-ENAHO,formalidad_1,Total,Total,Total,Total,Total,Total,0.153509694085966,0.009690828326912,0.063128445305123,44125.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
62509,2008,NA,country,PER,PER-ENAHO,formalidad_1,Total,Total,Total,Total,Total,Total,0.15726700103228,0.009663250242853,0.061444868786364,42616.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
62782,2009,NA,country,PER,PER-ENAHO,formalidad_1,Total,Total,Total,Total,Total,Total,0.171742421672965,0.009817101860047,0.057161776132054,44453.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
63051,2010,NA,country,PER,PER-ENAHO,formalidad_1,Total,Total,Total,Total,Total,Total,0.168066012544709,0.009642306857718,0.057372140337729,43805.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
63324,2011,NA,country,PER,PER-ENAHO,formalidad_1,Total,Total,Total,Total,Total,Total,0.181154222877887,0.009992681249759,0.055161183057238,48403.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
63661,2012,NA,country,PER,PER-ENAHO,formalidad_1,Total,Total,Total,Total,Total,Total,0.200688230517838,0.01026257838799,0.051136921988444,48115.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
63994,2013,NA,country,PER,PER-ENAHO,formalidad_1,Total,Total,Total,Total,Total,Total,0.204219943957664,0.010267450374938,0.050276433221753,57451.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
64349,2014,NA,country,PER,PER-ENAHO,formalidad_1,Total,Total,Total,Total,Total,Total,0.2107949623247,0.010394951034635,0.049313090407838,56517.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
64704,2015,NA,country,PER,PER-ENAHO,formalidad_1,Total,Total,Total,Total,Total,Total,0.208413710562282,0.010411556454837,0.049956197347802,56246.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
65061,2016,NA,country,PER,PER-ENAHO,formalidad_1,Total,Total,Total,Total,Total,Total,0.212022602501364,0.010364159294457,0.048882332223945,62374.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
65417,2017,NA,country,PER,PER-ENAHO,formalidad_1,Total,Total,Total,Total,Total,Total,0.213806613363552,0.010339561871965,0.048359410914869,59343.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
65774,2018,NA,country,PER,PER-ENAHO,formalidad_1,Total,Total,Total,Total,Total,Total,0.215475818086283,0.010348558392266,0.048026541837387,63200.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
66129,2019,NA,country,PER,PER-ENAHO,formalidad_1,Total,Total,Total,Total,Total,Total,0.222384850643039,0.010380484268379,0.046678018931429,58248.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
66486,2021,NA,country,PER,PER-ENAHO,formalidad_1,Total,Total,Total,Total,Total,Total,0.186115196022682,0.009674283013517,0.051980081262886,55076.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
66843,2022,NA,country,PER,PER-ENAHO,formalidad_1,Total,Total,Total,Total,Total,Total,0.197296225794891,0.009813663498003,0.04974075635996,55412.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
67109,2003,NA,country,PRY,PRY-EPH,formalidad_1,Total,Total,Total,Total,Total,Total,0.121197672737053,0.021417292306764,0.176713725792656,17495.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
67381,2004,NA,country,PRY,PRY-EPH,formalidad_1,Total,Total,Total,Total,Total,Total,0.106326188382608,0.019505772300116,0.183452191758493,14980.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
67643,2005,NA,country,PRY,PRY-EPH,formalidad_1,Total,Total,Total,Total,Total,Total,0.139857698020821,0.021823309339947,0.156039386095844,8342.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
67910,2006,NA,country,PRY,PRY-EPH,formalidad_1,Total,Total,Total,Total,Total,Total,0.118568170962514,0.020438503457679,0.172377656598421,9600.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
68176,2007,NA,country,PRY,PRY-EPH,formalidad_1,Total,Total,Total,Total,Total,Total,0.151709504951776,0.022127316781468,0.145853200091201,9022.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
68431,2008,NA,country,PRY,PRY-EPH,formalidad_1,Total,Total,Total,Total,Total,Total,0.159342146653509,0.022317530574393,0.140060436256845,8448.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
68692,2009,NA,country,PRY,PRY-EPH,formalidad_1,Total,Total,Total,Total,Total,Total,0.164616811539641,0.021976215054572,0.133499214624749,8178.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
68951,2010,NA,country,PRY,PRY-EPH,formalidad_1,Total,Total,Total,Total,Total,Total,0.171805883523813,0.022569758797828,0.131367787498962,8951.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
69205,2011,NA,country,PRY,PRY-EPH,formalidad_1,Total,Total,Total,Total,Total,Total,0.19031599393085,0.022763802184274,0.119610557757668,8963.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
69470,2012,NA,country,PRY,PRY-EPH,formalidad_1,Total,Total,Total,Total,Total,Total,0.195415878866434,0.022382343466694,0.114536974152403,10058.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
69735,2013,NA,country,PRY,PRY-EPH,formalidad_1,Total,Total,Total,Total,Total,Total,0.220878322063957,0.023220899848434,0.10512982727979,10048.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
70004,2014,NA,country,PRY,PRY-EPH,formalidad_1,Total,Total,Total,Total,Total,Total,0.219201319435167,0.023086928778801,0.105322946222636,9535.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
70270,2015,NA,country,PRY,PRY-EPH,formalidad_1,Total,Total,Total,Total,Total,Total,0.221162978761001,0.02298757138068,0.103939508815899,14367.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
70540,2016,NA,country,PRY,PRY-EPH,formalidad_1,Total,Total,Total,Total,Total,Total,0.209541224584149,0.022808430009734,0.108849368686278,17506.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
70808,2017,NA,country,PRY,PRY-EPH,formalidad_1,Total,Total,Total,Total,Total,Total,0.219695833393648,0.022978014344907,0.104590123490122,16353.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
71070,2018,NA,country,PRY,PRY-EPHC,formalidad_1,Total,Total,Total,Total,Total,Total,0.23213477807274,0.022935923377512,0.098804339306389,8812.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
71342,2020,NA,country,PRY,PRY-EPHC,formalidad_1,Total,Total,Total,Total,Total,Total,0.224436596007252,0.022145789725703,0.098672810582937,8472.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
71610,2021,NA,country,PRY,PRY-EPHC,formalidad_1,Total,Total,Total,Total,Total,Total,0.221232632504865,0.02194113167046,0.099176741794532,7914.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
71878,2022,NA,country,PRY,PRY-EPHC,formalidad_1,Total,Total,Total,Total,Total,Total,0.233715811783557,0.022453325768758,0.09607105996556,8276.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
72148,2003,NA,country,SLV,SLV-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.297818208814949,0.029206999058496,0.098069890268676,25528.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
72418,2004,NA,country,SLV,SLV-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.290643989571704,0.028961978121124,0.099647607245559,24687.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
72688,2005,NA,country,SLV,SLV-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.291353422595214,0.028752156370489,0.098684807318826,24904.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
72958,2006,NA,country,SLV,SLV-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.303095460420253,0.028697390920366,0.09468103177981,24369.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
73228,2007,NA,country,SLV,SLV-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.303418092082057,0.031217547530754,0.102886242928161,25280.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
73498,2008,NA,country,SLV,SLV-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.312400500985422,0.030307247782239,0.097014081880915,25346.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
73768,2009,NA,country,SLV,SLV-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.288967755284187,0.029424830795699,0.101827384743191,30583.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
74038,2010,NA,country,SLV,SLV-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.286141888039077,0.029308036635681,0.10242483837836,31322.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
74308,2011,NA,country,SLV,SLV-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.286362168969032,0.028971453219806,0.101170672523222,32203.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
74578,2012,NA,country,SLV,SLV-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.285017132136071,0.028461017554553,0.099857216796937,33139.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
74848,2013,NA,country,SLV,SLV-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.301472736313769,0.028602323060456,0.09487532242613,32156.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
75118,2014,NA,country,SLV,SLV-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.309961590228363,0.028675233040548,0.092512214237325,31299.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
75388,2015,NA,country,SLV,SLV-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.292243602809446,0.028150740829388,0.096326285875085,34698.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
75658,2016,NA,country,SLV,SLV-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.286236991428946,0.027587832258189,0.096381086597039,30501.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
75928,2017,NA,country,SLV,SLV-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.278941116428704,0.027243767439497,0.097668525129245,30124.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
76198,2018,NA,country,SLV,SLV-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.291323488266359,0.027424978229744,0.094139262141023,30176.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
76468,2019,NA,country,SLV,SLV-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.273688352288982,0.026509142223175,0.096858861553542,30557.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
76736,2020,NA,country,SLV,SLV-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.2819201409015,0.027726228877001,0.098347811505557,15089.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
77005,2021,NA,country,SLV,SLV-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.289168272104345,0.027639882248587,0.095584076522106,26915.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
77275,2022,NA,country,SLV,SLV-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.307775976167833,0.027925149349514,0.090732063292314,25124.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
77545,2023,NA,country,SLV,SLV-EHPM,formalidad_1,Total,Total,Total,Total,Total,Total,0.314222202343737,0.027782852484992,0.088417852964443,24045.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
77674,2017,NA,country,SUR,SUR-SLC,formalidad_1,Total,Total,Total,Total,Total,Total,0.471569722957675,0.11067515622278,0.234695212255418,2859.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
77806,2022,NA,country,SUR,SUR-SLC,formalidad_1,Total,Total,Total,Total,Total,Total,0.466648376513336,0.096294725119297,0.206353927209141,3306.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
77986,2003,NA,country,URY,URY-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.524136569887596,0.048648362573378,0.092816195946433,24944.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
78166,2004,NA,country,URY,URY-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.540651157502807,0.048506477120471,0.089718622530127,25066.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
78346,2005,NA,country,URY,URY-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.563644605007679,0.048754815398787,0.086499214160176,24509.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
78679,2006,NA,country,URY,URY-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.61140120443023,0.041244484451428,0.067458951916628,114662.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
79012,2007,NA,country,URY,URY-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.627553822613743,0.040937460466123,0.065233385553481,66475.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
79345,2008,NA,country,URY,URY-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.652149072877894,0.040149779092679,0.061565339525057,67565.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
79676,2009,NA,country,URY,URY-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.664875772796051,0.039335295834892,0.059161872705141,63290.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
80014,2010,NA,country,URY,URY-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.673642347606611,0.037106610698281,0.055083548161895,63356.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
80351,2011,NA,country,URY,URY-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.71121320615322,0.035052301925812,0.04928522364679,62798.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
80690,2012,NA,country,URY,URY-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.724979207966091,0.035349930277427,0.048759922890203,57893.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
81029,2013,NA,country,URY,URY-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.732382508251423,0.034417916413127,0.046994454435156,61479.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
81368,2014,NA,country,URY,URY-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.738745555279914,0.033763560630512,0.045703910350728,63395.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
81707,2015,NA,country,URY,URY-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.733726855858684,0.03385808012177,0.046145346666024,58480.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
82045,2016,NA,country,URY,URY-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.723579043320698,0.034208512547533,0.047276814970402,56507.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
82384,2017,NA,country,URY,URY-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.727055834508324,0.034052576261413,0.04683626022263,56284.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
82722,2018,NA,country,URY,URY-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.724587514042915,0.03416230618593,0.047147246569732,51146.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
83061,2019,NA,country,URY,URY-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.715508825770563,0.034422874061829,0.048109642847183,50750.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
83394,2020,NA,country,URY,URY-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.725075719451172,0.03435172681802,0.047376744106149,67107.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
83714,2021,NA,country,URY,URY-ECH,formalidad_1,Total,Total,Total,Total,Total,Total,0.721839506505907,0.034316062537312,0.047539740105693,13105.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
