_id,year,month,idgeo,isoalpha3,source,indicator,area,quintile,sex,education_level,age,ethnicity,value,se,cv,sample,language,collection_en,collection_es,theme_en,theme_es,disability,migration,management,funding
54951,2014,NA,country,JAM,JAM-LFS,salminmes_ppp,Total,Total,Total,Total,Total,Total,300.294965801125,1921.20828739709,6618.13848216756,2187648.8258612,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
55221,2016,NA,country,JAM,JAM-LFS,salminmes_ppp,Total,Total,Total,Total,Total,Total,282.98551189379,1861.50769202763,6905.32014326432,2049664.06264672,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
55491,2004,NA,country,MEX,MEX-ENIGH,salminmes_ppp,Total,Total,Total,Total,Total,Total,192.82590586368,4977.47627890919,162742.119518343,6885158.86839423,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
55761,2005,NA,country,MEX,MEX-ENIGH,salminmes_ppp,Total,Total,Total,Total,Total,Total,193.093800428814,3723.99494988467,123148.498512324,7059081.58155659,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
56031,2006,NA,country,MEX,MEX-ENIGH,salminmes_ppp,Total,Total,Total,Total,Total,Total,193.70770760602,4188.60641245454,141564.496474875,6545993.78078848,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
56301,2008,NA,country,MEX,MEX-ENIGH,salminmes_ppp,Total,Total,Total,Total,Total,Total,191.385182989682,2747.27929725792,95567.8486029779,9035631.21823645,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
56631,2010,NA,country,MEX,MEX-ENIGH,salminmes_ppp,Total,Total,Total,Total,Total,Total,191.58640789925,3047.18499700035,106431.685244765,8032784.39889487,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
56961,2012,NA,country,MEX,MEX-ENIGH,salminmes_ppp,Total,Total,Total,Total,Total,Total,193.542673451586,8578.51018951483,313100.815469348,2701587.15832114,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
57291,2014,NA,country,MEX,MEX-ENIGH,salminmes_ppp,Total,Total,Total,Total,Total,Total,193.579722866483,3639.27884616163,131814.544204809,5865848.29930765,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
57621,2016,NA,country,MEX,MEX-ENIGH,salminmes_ppp,Total,Total,Total,Total,Total,Total,206.434895446301,1398.922621691,49531.1046866282,22982809.7798275,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
57951,2018,NA,country,MEX,MEX-ENIGH,salminmes_ppp,Total,Total,Total,Total,Total,Total,224.509700991857,1467.45524220447,48705.6819564872,26466999.6305281,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
58281,2020,NA,country,MEX,MEX-ENIGH,salminmes_ppp,Total,Total,Total,Total,Total,Total,292.175813058883,1581.40478561681,40101.5236975273,39846060.8575312,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
58611,2022,NA,country,MEX,MEX-ENIGH,salminmes_ppp,Total,Total,Total,Total,Total,Total,256.20176668631,1411.78438756712,42079.5346344132,35612557.9729305,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
58881,2005,NA,country,NIC,NIC-EMNV,salminmes_ppp,Total,Total,Total,Total,Total,Total,224.248779279882,2260.14620215128,13875.5764687662,2828577.24987648,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
59151,2009,NA,country,NIC,NIC-EMNV,salminmes_ppp,Total,Total,Total,Total,Total,Total,303.859196135675,3815.85339663257,18240.5951578568,3590130.85601466,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
59421,2010,NA,country,NIC,NIC-ECH,salminmes_ppp,Total,Total,Total,Total,Total,Total,295.939526330616,1478.68807664301,7916.36041432308,4119155.60635198,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
59691,2011,NA,country,NIC,NIC-ECH,salminmes_ppp,Total,Total,Total,Total,Total,Total,327.838932793677,1425.20940572571,7142.14915707127,4799485.30687692,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
59961,2012,NA,country,NIC,NIC-ECH,salminmes_ppp,Total,Total,Total,Total,Total,Total,322.190833947067,1625.36067839663,8518.6447041793,4780794.63437178,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
60237,2014,NA,country,NIC,NIC-EMNV,salminmes_ppp,Total,Total,Total,Total,Total,Total,369.9616778515,13114.107532781,128151.942693852,4832766.34634927,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
60507,2003,NA,country,PAN,PAN-EH,salminmes_ppp,Total,Total,Total,Total,Total,Total,642.888482601761,2343.82034115557,3825.79570237726,12175506.0063306,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
60777,2004,NA,country,PAN,PAN-EH,salminmes_ppp,Total,Total,Total,Total,Total,Total,642.529215248228,2362.96205038631,3942.46559002474,12333616.5795777,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
61086,2005,NA,country,PAN,PAN-EH,salminmes_ppp,Total,Total,Total,Total,Total,Total,623.344662172364,2523.09501776551,4464.80472656397,11228639.698434,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
61395,2006,NA,country,PAN,PAN-EH,salminmes_ppp,Total,Total,Total,Total,Total,Total,658.271730691013,2712.10126700409,4581.91204349106,11906554.6758204,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
61704,2007,NA,country,PAN,PAN-EH,salminmes_ppp,Total,Total,Total,Total,Total,Total,634.765463784558,2562.91578332353,4598.29922322167,11979936.8401745,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
62013,2008,NA,country,PAN,PAN-EH,salminmes_ppp,Total,Total,Total,Total,Total,Total,666.409180978868,2851.19225159259,4977.85145489181,12708624.1794689,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
62322,2009,NA,country,PAN,PAN-EH,salminmes_ppp,Total,Total,Total,Total,Total,Total,651.100990951335,2724.20088372138,4899.76108515867,12552928.017221,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
62631,2010,NA,country,PAN,PAN-EH,salminmes_ppp,Total,Total,Total,Total,Total,Total,739.925330839106,3270.72315648616,5174.41978929008,13899428.5639298,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
62942,2011,NA,country,PAN,PAN-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,701.475417015174,3188.39586985895,5309.37461600337,12517574.9573168,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
63251,2012,NA,country,PAN,PAN-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,764.821298074755,3371.8196307933,5407.39796594774,13367561.5244453,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
63560,2013,NA,country,PAN,PAN-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,739.946721231534,3746.30794998645,6208.16101458984,12149190.5279716,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
63869,2014,NA,country,PAN,PAN-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,828.237839331355,4575.43898164464,6958.64968975006,13895446.8240372,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
64208,2015,NA,country,PAN,PAN-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,826.069588196357,4464.93600992598,6897.19044305652,13750068.7730473,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
64541,2016,NA,country,PAN,PAN-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,881.752848033021,5004.03227015977,7301.90398515445,14469881.7134328,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
64880,2017,NA,country,PAN,PAN-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,874.405640501088,4493.08912069832,6659.05570644485,15230182.4033914,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
65219,2018,NA,country,PAN,PAN-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,918.180828917062,5995.17398994115,8646.97785253428,15683465.12237,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
65558,2019,NA,country,PAN,PAN-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,925.179167042858,5491.79919544606,7882.92682090257,16122258.0507475,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
65915,2022,NA,country,PAN,PAN-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,890.696431011612,6465.42162424069,9466.29646153406,13770720.369689,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
66191,2003,NA,country,PER,PER-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,341.440071309486,4572.39724839668,45499.6605180355,8059610.77514807,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
66530,2004,NA,country,PER,PER-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,353.548912496065,2968.88012047605,29252.2670444992,13374048.2619011,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
66806,2005,NA,country,PER,PER-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,347.919404195418,3003.16432739037,29669.2386356138,12897372.3135242,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
67082,2006,NA,country,PER,PER-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,370.754668203463,2791.65091992139,26895.9396365923,14633315.9993225,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
67358,2007,NA,country,PER,PER-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,369.516896600145,2492.24693048997,24483.0235201878,15612241.3053212,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
67634,2008,NA,country,PER,PER-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,378.779284825345,2680.0809914136,26031.1198064447,15524268.9885668,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
67910,2009,NA,country,PER,PER-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,367.97807385055,2648.9122966116,27017.1114415406,15750933.4730989,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
68186,2010,NA,country,PER,PER-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,362.434672856584,2739.8269618481,28694.9380150639,15323013.0990307,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
68462,2011,NA,country,PER,PER-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,397.771490653217,2806.17651573319,26647.5860606714,18568657.2882607,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
68801,2012,NA,country,PER,PER-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,442.093432264311,3234.90486112182,28025.569100445,20534980.0850876,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
69140,2013,NA,country,PER,PER-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,448.66677935377,2604.92411265244,22344.6007902997,24873188.9138143,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
69497,2014,NA,country,PER,PER-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,434.564800202012,2613.8035923164,23177.7953906767,23811109.0974688,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
69854,2015,NA,country,PER,PER-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,419.67294956105,2708.55559058063,24744.3340334546,22950654.5926452,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
70211,2016,NA,country,PER,PER-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,442.506374466707,2716.91136074314,23715.7801664716,26689636.7492454,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
70568,2017,NA,country,PER,PER-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,446.607241446409,2820.74229325641,24539.1599102501,25666518.1659251,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
70925,2018,NA,country,PER,PER-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,482.29147944191,3041.6991828791,24565.3971442894,29585206.2234051,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
71282,2019,NA,country,PER,PER-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,472.207372609999,3116.57070995057,25929.2070844484,26723631.8381177,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
71639,2020,NA,country,PER,PER-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,463.732833813795,3477.42396962786,27472.082390053,23227450.1800654,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
71996,2021,NA,country,PER,PER-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,445.987159012551,3498.63110403708,30645.4269204281,23525376.6507531,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
72353,2022,NA,country,PER,PER-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,455.682008939833,3506.17784089818,30530.0005791913,24432757.955336,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
72629,2003,NA,country,PRY,PRY-EPH,salminmes_ppp,Total,Total,Total,Total,Total,Total,711.795509412351,4745.65080127159,9737.30467098836,11547458.5491966,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
72905,2004,NA,country,PRY,PRY-EPH,salminmes_ppp,Total,Total,Total,Total,Total,Total,682.239274128235,5936.61311357144,13218.2258367462,9549985.35924703,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
73181,2005,NA,country,PRY,PRY-EPH,salminmes_ppp,Total,Total,Total,Total,Total,Total,715.503531694114,8639.87682057003,18607.8546280908,5639598.83681301,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
73457,2006,NA,country,PRY,PRY-EPH,salminmes_ppp,Total,Total,Total,Total,Total,Total,731.147661651124,9158.15150032798,19119.4943205338,6581791.25018342,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
73733,2007,NA,country,PRY,PRY-EPH,salminmes_ppp,Total,Total,Total,Total,Total,Total,743.849663184777,7627.83553691728,16135.761017738,6326441.38538652,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
74009,2008,NA,country,PRY,PRY-EPH,salminmes_ppp,Total,Total,Total,Total,Total,Total,675.274261682449,8384.63429753859,19763.7618053902,5372482.02594556,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
74285,2009,NA,country,PRY,PRY-EPH,salminmes_ppp,Total,Total,Total,Total,Total,Total,691.123266089549,12185.9709290085,28745.7589559563,5309900.053366,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
74561,2010,NA,country,PRY,PRY-EPH,salminmes_ppp,Total,Total,Total,Total,Total,Total,706.630260714503,10040.2493385216,23207.6159240904,6065714.15797329,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
74837,2011,NA,country,PRY,PRY-EPH,salminmes_ppp,Total,Total,Total,Total,Total,Total,718.026526025903,9626.72780335533,22455.9373456196,6083120.72849145,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
75113,2012,NA,country,PRY,PRY-EPH,salminmes_ppp,Total,Total,Total,Total,Total,Total,692.576753038809,8641.83982693809,21548.4484703457,6612030.26126151,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
75383,2013,NA,country,PRY,PRY-EPH,salminmes_ppp,Total,Total,Total,Total,Total,Total,674.467735689761,10032.8733177814,25877.1606648547,6420258.37603084,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
75659,2014,NA,country,PRY,PRY-EPH,salminmes_ppp,Total,Total,Total,Total,Total,Total,706.397079552245,8677.62019197072,21321.7956120692,6332143.42110633,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
75929,2015,NA,country,PRY,PRY-EPH,salminmes_ppp,Total,Total,Total,Total,Total,Total,684.959001603415,10343.804542819,26506.858799487,9263385.53768459,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
76205,2016,NA,country,PRY,PRY-EPH,salminmes_ppp,Total,Total,Total,Total,Total,Total,658.069747044798,5190.27226616569,13633.4949913689,10877234.8489035,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
76481,2017,NA,country,PRY,PRY-EPH,salminmes_ppp,Total,Total,Total,Total,Total,Total,710.772093984817,6552.08524506685,16160.1253179934,11044687.5684301,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
76751,2018,NA,country,PRY,PRY-EPHC,salminmes_ppp,Total,Total,Total,Total,Total,Total,707.525372803799,8891.89757852315,22459.2689740423,5918449.74350378,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
77027,2020,NA,country,PRY,PRY-EPHC,salminmes_ppp,Total,Total,Total,Total,Total,Total,702.288450434021,9365.27981559557,24171.8266021016,5583895.4694009,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
77303,2021,NA,country,PRY,PRY-EPHC,salminmes_ppp,Total,Total,Total,Total,Total,Total,699.688296942859,11149.9446742239,29053.0381665992,5195885.29309767,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
77579,2022,NA,country,PRY,PRY-EPHC,salminmes_ppp,Total,Total,Total,Total,Total,Total,637.438935377443,9725.00413446922,27902.0902605165,4994334.05868226,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
77849,2003,NA,country,SLV,SLV-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,343.86702173511,1981.29351337019,8813.998927923,8249689.77152181,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
78119,2004,NA,country,SLV,SLV-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,327.787052141898,2418.60813652683,11309.4521610335,7647383.93340899,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
78389,2005,NA,country,SLV,SLV-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,312.050919504014,2448.53306244365,12075.4865866506,7291475.36449995,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
78659,2006,NA,country,SLV,SLV-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,329.516140122426,2574.22534032998,12272.5917624929,7645805.63840791,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
78929,2007,NA,country,SLV,SLV-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,317.323621022385,1942.43199357443,8837.91433874898,7600730.20827489,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
79199,2008,NA,country,SLV,SLV-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,307.507433419204,1874.8480816678,9141.45816064726,7329232.1931153,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
79469,2009,NA,country,SLV,SLV-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,338.151640501713,1875.72910128507,8326.9074404802,9593256.31554396,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
79739,2010,NA,country,SLV,SLV-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,334.100857260486,1864.02659578756,8388.31171621418,9705790.82945951,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
80009,2011,NA,country,SLV,SLV-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,318.461372682733,1729.5453454611,8288.02902420435,9564631.61781815,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
80279,2012,NA,country,SLV,SLV-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,337.002335502083,1851.1501447058,8540.54525969672,10460570.2445782,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
80549,2013,NA,country,SLV,SLV-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,343.277522280626,1890.99255780932,8669.66084677391,10368642.4849279,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
80819,2014,NA,country,SLV,SLV-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,361.801645154239,2026.65096862069,8840.87397616872,10609406.099463,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
81089,2015,NA,country,SLV,SLV-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,380.050402437693,2110.17012095183,8787.03466106663,12439709.4797243,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
81359,2016,NA,country,SLV,SLV-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,376.747671214567,2276.50976911621,9674.446232476,10782969.6931408,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
81629,2017,NA,country,SLV,SLV-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,496.929033376129,2631.12538734727,8517.61124283927,14217727.5432454,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
81899,2018,NA,country,SLV,SLV-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,493.268537627294,2972.24284357913,9772.94176043636,14210856.3088007,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
82169,2019,NA,country,SLV,SLV-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,498.907554059972,2724.88474892006,8991.09812355143,14569112.6400592,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
82439,2020,NA,country,SLV,SLV-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,503.097511317893,6242.81890635008,19587.7034316267,7142275.0527786,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
82709,2021,NA,country,SLV,SLV-EHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,549.759028961238,2844.59524218995,8291.94874816193,14068772.0839733,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
